year,month,day,hour,minute,second,temperature
2023,11,8,9,48,46.00,23.00
2023,11,8,9,48,48.00,23.00
2023,11,8,9,48,50.00,23.00
2023,11,8,9,48,52.00,23.00
2023,11,8,9,48,55.00,23.00
2023,11,8,9,48,57.00,23.00
2023,11,8,9,48,59.00,23.00
2023,11,8,9,49,2.00,23.00
2023,11,8,9,49,4.00,23.00
2023,11,8,9,49,6.00,23.00
2023,11,8,9,49,8.00,23.00
2023,11,8,9,49,11.00,23.00
2023,11,8,9,49,13.00,23.00
2023,11,8,9,49,15.00,23.00
2023,11,8,9,49,17.00,23.00
2023,11,8,9,49,20.00,23.00
2023,11,8,9,49,22.00,23.00
2023,11,8,9,49,24.00,23.00
2023,11,8,9,49,27.00,23.00
2023,11,8,9,49,29.00,23.00
2023,11,8,9,49,31.00,23.00
2023,11,8,9,49,33.00,23.00
2023,11,8,9,49,36.00,23.00
2023,11,8,9,49,38.00,23.00
2023,11,8,9,49,40.00,23.00
2023,11,8,9,49,42.00,23.00
2023,11,8,9,49,45.00,23.00
2023,11,8,9,49,47.00,23.00
2023,11,8,9,49,49.00,23.00
2023,11,8,9,49,51.00,23.00
2023,11,8,9,49,54.00,23.00
2023,11,8,9,49,56.00,23.00
2023,11,8,9,49,58.00,23.00
2023,11,8,9,50,1.00,23.00
2023,11,8,9,50,3.00,23.00
2023,11,8,9,50,5.00,23.00
2023,11,8,9,50,7.00,23.00
2023,11,8,9,50,10.00,23.00
2023,11,8,9,50,12.00,23.00
2023,11,8,9,50,14.00,23.00
2023,11,8,9,50,16.00,23.00
2023,11,8,9,50,19.00,23.00
2023,11,8,9,50,21.00,23.00
2023,11,8,9,50,23.00,23.00
2023,11,8,9,50,26.00,23.00
2023,11,8,9,50,28.00,23.00
2023,11,8,9,50,30.00,23.00
2023,11,8,9,50,32.00,23.00
2023,11,8,9,50,35.00,23.00
2023,11,8,9,50,37.00,23.00
2023,11,8,9,50,39.00,23.00
2023,11,8,9,50,41.00,23.00
2023,11,8,9,50,44.00,23.00
2023,11,8,9,50,46.00,23.00
2023,11,8,9,50,48.00,23.00
2023,11,8,9,50,51.00,23.00
2023,11,8,9,50,53.00,22.00
2023,11,8,9,50,55.00,23.00
2023,11,8,9,50,57.00,23.00
2023,11,8,9,51,0.00,23.00
2023,11,8,9,51,2.00,23.00
2023,11,8,9,51,4.00,23.00
2023,11,8,9,51,6.00,23.00
2023,11,8,9,51,9.00,23.00
2023,11,8,9,51,11.00,23.00
2023,11,8,9,51,13.00,23.00
2023,11,8,9,51,15.00,23.00
2023,11,8,9,51,18.00,23.00
2023,11,8,9,51,20.00,23.00
2023,11,8,9,51,22.00,23.00
2023,11,8,9,51,25.00,23.00
2023,11,8,9,51,27.00,23.00
2023,11,8,9,51,29.00,23.00
2023,11,8,9,51,31.00,23.00
2023,11,8,9,51,34.00,23.00
2023,11,8,9,51,36.00,22.00
2023,11,8,9,51,38.00,23.00
2023,11,8,9,51,40.00,23.00
2023,11,8,9,51,43.00,23.00
2023,11,8,9,51,45.00,23.00
2023,11,8,9,51,47.00,23.00
2023,11,8,9,51,49.00,23.00
2023,11,8,9,51,52.00,23.00
2023,11,8,9,51,54.00,23.00
2023,11,8,9,51,56.00,22.00
2023,11,8,9,51,59.00,22.00
2023,11,8,9,52,1.00,23.00
2023,11,8,9,52,3.00,23.00
2023,11,8,9,52,5.00,23.00
2023,11,8,9,52,8.00,23.00
2023,11,8,9,52,10.00,22.00
2023,11,8,9,52,12.00,23.00
2023,11,8,9,52,14.00,22.00
2023,11,8,9,52,17.00,23.00
2023,11,8,9,52,19.00,22.00
2023,11,8,9,52,21.00,23.00
2023,11,8,9,52,24.00,23.00
2023,11,8,9,52,26.00,23.00
2023,11,8,9,52,28.00,23.00
2023,11,8,9,52,30.00,23.00
2023,11,8,9,52,33.00,23.00
2023,11,8,9,52,35.00,23.00
2023,11,8,9,52,37.00,23.00
2023,11,8,9,52,39.00,23.00
2023,11,8,9,52,42.00,22.00
2023,11,8,9,52,44.00,23.00
2023,11,8,9,52,46.00,23.00
2023,11,8,9,52,49.00,23.00
2023,11,8,9,52,51.00,23.00
2023,11,8,9,52,53.00,22.00
2023,11,8,9,52,55.00,23.00
2023,11,8,9,52,58.00,22.00
2023,11,8,9,53,0.00,23.00
2023,11,8,9,53,2.00,23.00
2023,11,8,9,53,4.00,23.00
2023,11,8,9,53,7.00,23.00
2023,11,8,9,53,9.00,23.00
2023,11,8,9,53,11.00,23.00
2023,11,8,9,53,13.00,23.00
2023,11,8,9,53,16.00,23.00
2023,11,8,9,53,18.00,22.00
2023,11,8,9,53,20.00,23.00
2023,11,8,9,53,23.00,23.00
2023,11,8,9,53,25.00,23.00
2023,11,8,9,53,27.00,23.00
2023,11,8,9,53,29.00,22.00
2023,11,8,9,53,32.00,23.00
2023,11,8,9,53,34.00,22.00
2023,11,8,9,53,36.00,23.00
2023,11,8,9,53,38.00,23.00
2023,11,8,9,53,41.00,23.00
2023,11,8,9,53,43.00,23.00
2023,11,8,9,53,45.00,22.00
2023,11,8,9,53,48.00,23.00
2023,11,8,9,53,50.00,23.00
2023,11,8,9,53,52.00,23.00
2023,11,8,9,53,54.00,23.00
2023,11,8,9,53,57.00,23.00
2023,11,8,9,53,59.00,23.00
2023,11,8,9,54,1.00,23.00
2023,11,8,9,54,3.00,22.00
2023,11,8,9,54,6.00,23.00
2023,11,8,9,54,8.00,23.00
2023,11,8,9,54,10.00,23.00
2023,11,8,9,54,13.00,22.00
2023,11,8,9,54,15.00,23.00
2023,11,8,9,54,17.00,23.00
2023,11,8,9,54,19.00,23.00
2023,11,8,9,54,22.00,23.00
2023,11,8,9,54,24.00,23.00
2023,11,8,9,54,26.00,23.00
2023,11,8,9,54,28.00,23.00
2023,11,8,9,54,31.00,23.00
2023,11,8,9,54,33.00,23.00
2023,11,8,9,54,35.00,23.00
2023,11,8,9,54,38.00,23.00
2023,11,8,9,54,40.00,23.00
2023,11,8,9,54,42.00,23.00
2023,11,8,9,54,44.00,23.00
2023,11,8,9,54,47.00,22.00
2023,11,8,9,54,49.00,23.00
2023,11,8,9,54,51.00,23.00
2023,11,8,9,54,53.00,23.00
2023,11,8,9,54,56.00,23.00
2023,11,8,9,54,58.00,22.00
2023,11,8,9,55,0.00,23.00
2023,11,8,9,55,3.00,23.00
2023,11,8,9,55,5.00,23.00
2023,11,8,9,55,7.00,23.00
2023,11,8,9,55,9.00,23.00
2023,11,8,9,55,12.00,23.00
2023,11,8,9,55,14.00,23.00
2023,11,8,9,55,16.00,23.00
2023,11,8,9,55,18.00,23.00
2023,11,8,9,55,21.00,23.00
2023,11,8,9,55,23.00,23.00
2023,11,8,9,55,25.00,23.00
2023,11,8,9,55,27.00,23.00
2023,11,8,9,55,30.00,23.00
2023,11,8,9,55,32.00,23.00
2023,11,8,9,55,34.00,23.00
2023,11,8,9,55,37.00,23.00
2023,11,8,9,55,39.00,23.00
2023,11,8,9,55,41.00,23.00
2023,11,8,9,55,43.00,23.00
2023,11,8,9,55,46.00,23.00
2023,11,8,9,55,48.00,23.00
2023,11,8,9,55,50.00,23.00
2023,11,8,9,55,52.00,23.00
2023,11,8,9,55,55.00,23.00
2023,11,8,9,55,57.00,23.00
2023,11,8,9,55,59.00,23.00
2023,11,8,9,56,2.00,23.00
2023,11,8,9,56,4.00,23.00
2023,11,8,9,56,6.00,23.00
2023,11,8,9,56,8.00,23.00
2023,11,8,9,56,11.00,23.00
2023,11,8,9,56,13.00,23.00
2023,11,8,9,56,15.00,23.00
2023,11,8,9,56,17.00,23.00
2023,11,8,9,56,20.00,23.00
2023,11,8,9,56,22.00,23.00
2023,11,8,9,56,24.00,23.00
2023,11,8,9,56,26.00,23.00
2023,11,8,9,56,29.00,23.00
2023,11,8,9,56,31.00,22.00
2023,11,8,9,56,33.00,23.00
2023,11,8,9,56,36.00,23.00
2023,11,8,9,56,38.00,23.00
2023,11,8,9,56,40.00,23.00
2023,11,8,9,56,42.00,23.00
2023,11,8,9,56,45.00,23.00
2023,11,8,9,56,47.00,23.00
2023,11,8,9,56,49.00,23.00
2023,11,8,9,56,51.00,23.00
2023,11,8,9,56,54.00,23.00
2023,11,8,9,56,56.00,23.00
2023,11,8,9,56,58.00,23.00
2023,11,8,9,57,1.00,23.00
2023,11,8,9,57,3.00,23.00
2023,11,8,9,57,5.00,23.00
2023,11,8,9,57,7.00,23.00
2023,11,8,9,57,10.00,23.00
2023,11,8,9,57,12.00,23.00
2023,11,8,9,57,14.00,23.00
2023,11,8,9,57,16.00,23.00
2023,11,8,9,57,19.00,23.00
2023,11,8,9,57,21.00,23.00
2023,11,8,9,57,23.00,23.00
2023,11,8,9,57,26.00,23.00
2023,11,8,9,57,28.00,23.00
2023,11,8,9,57,30.00,23.00
2023,11,8,9,57,32.00,23.00
2023,11,8,9,57,35.00,23.00
2023,11,8,9,57,37.00,23.00
2023,11,8,9,57,39.00,23.00
2023,11,8,9,57,41.00,23.00
2023,11,8,9,57,44.00,23.00
2023,11,8,9,57,46.00,23.00
2023,11,8,9,57,48.00,23.00
2023,11,8,9,57,50.00,23.00
2023,11,8,9,57,53.00,23.00
2023,11,8,9,57,55.00,23.00
2023,11,8,9,57,57.00,23.00
2023,11,8,9,58,0.00,23.00
2023,11,8,9,58,2.00,23.00
2023,11,8,9,58,4.00,23.00
2023,11,8,9,58,6.00,23.00
2023,11,8,9,58,9.00,23.00
2023,11,8,9,58,11.00,23.00
2023,11,8,9,58,13.00,23.00
2023,11,8,9,58,15.00,23.00
2023,11,8,9,58,18.00,23.00
2023,11,8,9,58,20.00,23.00
2023,11,8,9,58,22.00,23.00
2023,11,8,9,58,25.00,23.00
2023,11,8,9,58,27.00,23.00
2023,11,8,9,58,29.00,23.00
2023,11,8,9,58,31.00,23.00
2023,11,8,9,58,34.00,23.00
2023,11,8,9,58,36.00,23.00
2023,11,8,9,58,38.00,23.00
2023,11,8,9,58,40.00,23.00
2023,11,8,9,58,43.00,23.00
2023,11,8,9,58,45.00,23.00
2023,11,8,9,58,47.00,23.00
2023,11,8,9,58,49.00,23.00
2023,11,8,9,58,52.00,23.00
2023,11,8,9,58,54.00,23.00
2023,11,8,9,58,56.00,23.00
2023,11,8,9,58,59.00,23.00
2023,11,8,9,59,1.00,23.00
2023,11,8,9,59,3.00,23.00
2023,11,8,9,59,5.00,23.00
2023,11,8,9,59,8.00,23.00
2023,11,8,9,59,10.00,23.00
2023,11,8,9,59,12.00,23.00
2023,11,8,9,59,14.00,23.00
2023,11,8,9,59,17.00,23.00
2023,11,8,9,59,19.00,23.00
2023,11,8,9,59,21.00,23.00
2023,11,8,9,59,23.00,23.00
2023,11,8,9,59,26.00,23.00
2023,11,8,9,59,28.00,23.00
2023,11,8,9,59,30.00,23.00
2023,11,8,9,59,33.00,23.00
2023,11,8,9,59,35.00,23.00
2023,11,8,9,59,37.00,23.00
2023,11,8,9,59,39.00,23.00
2023,11,8,9,59,42.00,23.00
2023,11,8,9,59,44.00,23.00
2023,11,8,9,59,46.00,23.00
2023,11,8,9,59,48.00,23.00
2023,11,8,9,59,51.00,23.00
2023,11,8,9,59,53.00,23.00
2023,11,8,9,59,55.00,23.00
2023,11,8,9,59,58.00,23.00
2023,11,8,10,0,0.00,23.00
2023,11,8,10,0,2.00,23.00
2023,11,8,10,0,4.00,23.00
2023,11,8,10,0,7.00,23.00
2023,11,8,10,0,9.00,23.00
2023,11,8,10,0,11.00,23.00
2023,11,8,10,0,13.00,23.00
2023,11,8,10,0,16.00,23.00
2023,11,8,10,0,18.00,23.00
2023,11,8,10,0,20.00,23.00
2023,11,8,10,0,22.00,23.00
2023,11,8,10,0,25.00,23.00
2023,11,8,10,0,27.00,23.00
2023,11,8,10,0,29.00,23.00
2023,11,8,10,0,32.00,23.00
2023,11,8,10,0,34.00,23.00
2023,11,8,10,0,36.00,23.00
2023,11,8,10,0,38.00,23.00
2023,11,8,10,0,41.00,23.00
2023,11,8,10,0,43.00,23.00
2023,11,8,10,0,45.00,23.00
2023,11,8,10,0,47.00,23.00
2023,11,8,10,0,50.00,23.00
2023,11,8,10,0,52.00,23.00
2023,11,8,10,0,54.00,23.00
2023,11,8,10,0,57.00,23.00
2023,11,8,10,0,59.00,23.00
2023,11,8,10,1,1.00,23.00
2023,11,8,10,1,3.00,23.00
2023,11,8,10,1,6.00,23.00
2023,11,8,10,1,8.00,23.00
2023,11,8,10,1,10.00,23.00
2023,11,8,10,1,12.00,23.00
2023,11,8,10,1,15.00,23.00
2023,11,8,10,1,17.00,23.00
2023,11,8,10,1,19.00,23.00
2023,11,8,10,1,21.00,23.00
2023,11,8,10,1,24.00,23.00
2023,11,8,10,1,26.00,23.00
2023,11,8,10,1,28.00,23.00
2023,11,8,10,1,30.00,23.00
2023,11,8,10,1,33.00,23.00
2023,11,8,10,1,35.00,23.00
2023,11,8,10,1,37.00,23.00
2023,11,8,10,1,40.00,23.00
2023,11,8,10,1,42.00,23.00
2023,11,8,10,1,44.00,23.00
2023,11,8,10,1,46.00,23.00
2023,11,8,10,1,49.00,23.00
2023,11,8,10,1,51.00,23.00
2023,11,8,10,1,53.00,23.00
2023,11,8,10,1,55.00,23.00
2023,11,8,10,1,58.00,23.00
2023,11,8,10,2,0.00,23.00
2023,11,8,10,2,2.00,23.00
2023,11,8,10,2,5.00,23.00
2023,11,8,10,2,7.00,23.00
2023,11,8,10,2,9.00,23.00
2023,11,8,10,2,11.00,23.00
2023,11,8,10,2,14.00,23.00
2023,11,8,10,2,16.00,23.00
2023,11,8,10,2,18.00,23.00
2023,11,8,10,2,20.00,23.00
2023,11,8,10,2,23.00,23.00
2023,11,8,10,2,25.00,23.00
2023,11,8,10,2,27.00,23.00
2023,11,8,10,2,29.00,23.00
2023,11,8,10,2,32.00,23.00
2023,11,8,10,2,34.00,23.00
2023,11,8,10,2,36.00,23.00
2023,11,8,10,2,38.00,23.00
2023,11,8,10,2,41.00,23.00
2023,11,8,10,2,43.00,23.00
2023,11,8,10,2,45.00,23.00
2023,11,8,10,2,48.00,23.00
2023,11,8,10,2,50.00,23.00
2023,11,8,10,2,52.00,23.00
2023,11,8,10,2,54.00,23.00
2023,11,8,10,2,57.00,23.00
2023,11,8,10,2,59.00,23.00
2023,11,8,10,3,1.00,23.00
2023,11,8,10,3,3.00,23.00
2023,11,8,10,3,6.00,23.00
2023,11,8,10,3,8.00,23.00
2023,11,8,10,3,10.00,23.00
2023,11,8,10,3,12.00,23.00
2023,11,8,10,3,15.00,23.00
2023,11,8,10,3,17.00,23.00
2023,11,8,10,3,19.00,23.00
2023,11,8,10,3,22.00,23.00
2023,11,8,10,3,24.00,23.00
2023,11,8,10,3,26.00,23.00
2023,11,8,10,3,28.00,23.00
2023,11,8,10,3,31.00,23.00
2023,11,8,10,3,33.00,23.00
2023,11,8,10,3,35.00,23.00
2023,11,8,10,3,37.00,23.00
2023,11,8,10,3,40.00,23.00
2023,11,8,10,3,42.00,23.00
2023,11,8,10,3,44.00,23.00
2023,11,8,10,3,46.00,23.00
2023,11,8,10,3,49.00,23.00
2023,11,8,10,3,51.00,23.00
2023,11,8,10,3,53.00,23.00
2023,11,8,10,3,56.00,23.00
2023,11,8,10,3,58.00,23.00
2023,11,8,10,4,0.00,23.00
2023,11,8,10,4,2.00,23.00
2023,11,8,10,4,5.00,23.00
2023,11,8,10,4,7.00,23.00
2023,11,8,10,4,9.00,23.00
2023,11,8,10,4,11.00,23.00
2023,11,8,10,4,14.00,23.00
2023,11,8,10,4,16.00,23.00
2023,11,8,10,4,18.00,23.00
2023,11,8,10,4,20.00,23.00
2023,11,8,10,4,23.00,23.00
2023,11,8,10,4,25.00,23.00
2023,11,8,10,4,27.00,23.00
2023,11,8,10,4,30.00,23.00
2023,11,8,10,4,32.00,23.00
2023,11,8,10,4,34.00,23.00
2023,11,8,10,4,36.00,23.00
2023,11,8,10,4,39.00,23.00
2023,11,8,10,4,41.00,23.00
2023,11,8,10,4,43.00,23.00
2023,11,8,10,4,45.00,23.00
2023,11,8,10,4,48.00,23.00
2023,11,8,10,4,50.00,23.00
2023,11,8,10,4,52.00,23.00
2023,11,8,10,4,54.00,23.00
2023,11,8,10,4,57.00,23.00
2023,11,8,10,4,59.00,23.00
2023,11,8,10,5,1.00,23.00
2023,11,8,10,5,4.00,23.00
2023,11,8,10,5,6.00,23.00
2023,11,8,10,5,8.00,23.00
2023,11,8,10,5,10.00,23.00
2023,11,8,10,5,13.00,23.00
2023,11,8,10,5,15.00,23.00
2023,11,8,10,5,17.00,23.00
2023,11,8,10,5,19.00,23.00
2023,11,8,10,5,22.00,23.00
2023,11,8,10,5,24.00,23.00
2023,11,8,10,5,26.00,23.00
2023,11,8,10,5,28.00,23.00
2023,11,8,10,5,31.00,23.00
2023,11,8,10,5,33.00,23.00
2023,11,8,10,5,35.00,23.00
2023,11,8,10,5,38.00,23.00
2023,11,8,10,5,40.00,23.00
2023,11,8,10,5,42.00,23.00
2023,11,8,10,5,44.00,23.00
2023,11,8,10,5,47.00,23.00
2023,11,8,10,5,49.00,23.00
2023,11,8,10,5,51.00,23.00
2023,11,8,10,5,53.00,23.00
2023,11,8,10,5,56.00,23.00
2023,11,8,10,5,58.00,23.00
2023,11,8,10,6,0.00,23.00
2023,11,8,10,6,2.00,23.00
2023,11,8,10,6,5.00,23.00
2023,11,8,10,6,7.00,23.00
2023,11,8,10,6,9.00,23.00
2023,11,8,10,6,12.00,23.00
2023,11,8,10,6,14.00,23.00
2023,11,8,10,6,16.00,23.00
2023,11,8,10,6,18.00,23.00
2023,11,8,10,6,21.00,23.00
2023,11,8,10,6,23.00,23.00
2023,11,8,10,6,25.00,23.00
2023,11,8,10,6,27.00,23.00
2023,11,8,10,6,30.00,23.00
2023,11,8,10,6,32.00,23.00
2023,11,8,10,6,34.00,23.00
2023,11,8,10,6,36.00,23.00
2023,11,8,10,6,39.00,23.00
2023,11,8,10,6,41.00,23.00
2023,11,8,10,6,43.00,23.00
2023,11,8,10,6,46.00,23.00
2023,11,8,10,6,48.00,23.00
2023,11,8,10,6,50.00,23.00
2023,11,8,10,6,52.00,23.00
2023,11,8,10,6,55.00,23.00
2023,11,8,10,6,57.00,23.00
2023,11,8,10,6,59.00,23.00
2023,11,8,10,7,1.00,23.00
2023,11,8,10,7,4.00,23.00
2023,11,8,10,7,6.00,23.00
2023,11,8,10,7,8.00,23.00
2023,11,8,10,7,10.00,23.00
2023,11,8,10,7,13.00,23.00
2023,11,8,10,7,15.00,23.00
2023,11,8,10,7,17.00,23.00
2023,11,8,10,7,19.00,23.00
2023,11,8,10,7,22.00,23.00
2023,11,8,10,7,24.00,23.00
2023,11,8,10,7,26.00,23.00
2023,11,8,10,7,29.00,23.00
2023,11,8,10,7,31.00,23.00
2023,11,8,10,7,33.00,23.00
2023,11,8,10,7,35.00,23.00
2023,11,8,10,7,38.00,23.00
2023,11,8,10,7,40.00,23.00
2023,11,8,10,7,42.00,23.00
2023,11,8,10,7,44.00,23.00
2023,11,8,10,7,47.00,23.00
2023,11,8,10,7,49.00,23.00
2023,11,8,10,7,51.00,23.00
2023,11,8,10,7,53.00,23.00
2023,11,8,10,7,56.00,23.00
2023,11,8,10,7,58.00,23.00
2023,11,8,10,8,0.00,23.00
2023,11,8,10,8,3.00,23.00
2023,11,8,10,8,5.00,23.00
2023,11,8,10,8,7.00,23.00
2023,11,8,10,8,9.00,23.00
2023,11,8,10,8,12.00,23.00
2023,11,8,10,8,14.00,23.00
2023,11,8,10,8,16.00,23.00
2023,11,8,10,8,18.00,23.00
2023,11,8,10,8,21.00,23.00
2023,11,8,10,8,23.00,23.00
2023,11,8,10,8,25.00,23.00
2023,11,8,10,8,27.00,23.00
2023,11,8,10,8,30.00,23.00
2023,11,8,10,8,32.00,23.00
2023,11,8,10,8,34.00,23.00
2023,11,8,10,8,37.00,23.00
2023,11,8,10,8,39.00,23.00
2023,11,8,10,8,41.00,23.00
2023,11,8,10,8,43.00,23.00
2023,11,8,10,8,46.00,23.00
2023,11,8,10,8,48.00,23.00
2023,11,8,10,8,50.00,23.00
2023,11,8,10,8,52.00,23.00
2023,11,8,10,8,55.00,23.00
2023,11,8,10,8,57.00,23.00
2023,11,8,10,8,59.00,23.00
2023,11,8,10,9,2.00,23.00
2023,11,8,10,9,4.00,23.00
2023,11,8,10,9,6.00,23.00
2023,11,8,10,9,8.00,23.00
2023,11,8,10,9,11.00,23.00
2023,11,8,10,9,13.00,23.00
2023,11,8,10,9,15.00,23.00
2023,11,8,10,9,17.00,23.00
2023,11,8,10,9,20.00,23.00
2023,11,8,10,9,22.00,23.00
2023,11,8,10,9,24.00,23.00
2023,11,8,10,9,27.00,23.00
2023,11,8,10,9,29.00,23.00
2023,11,8,10,9,31.00,23.00
2023,11,8,10,9,33.00,23.00
2023,11,8,10,9,36.00,23.00
2023,11,8,10,9,38.00,23.00
2023,11,8,10,9,40.00,23.00
2023,11,8,10,9,42.00,23.00
2023,11,8,10,9,45.00,23.00
2023,11,8,10,9,47.00,23.00
2023,11,8,10,9,49.00,23.00
2023,11,8,10,9,51.00,23.00
2023,11,8,10,9,54.00,23.00
2023,11,8,10,9,56.00,23.00
2023,11,8,10,9,58.00,23.00
2023,11,8,10,10,1.00,23.00
2023,11,8,10,10,3.00,23.00
2023,11,8,10,10,5.00,23.00
2023,11,8,10,10,7.00,23.00
2023,11,8,10,10,10.00,23.00
2023,11,8,10,10,12.00,23.00
2023,11,8,10,10,14.00,23.00
2023,11,8,10,10,16.00,23.00
2023,11,8,10,10,19.00,23.00
2023,11,8,10,10,21.00,23.00
2023,11,8,10,10,23.00,23.00
2023,11,8,10,10,25.00,23.00
2023,11,8,10,10,28.00,23.00
2023,11,8,10,10,30.00,23.00
2023,11,8,10,10,32.00,23.00
2023,11,8,10,10,35.00,23.00
2023,11,8,10,10,37.00,23.00
2023,11,8,10,10,39.00,23.00
2023,11,8,10,10,41.00,23.00
2023,11,8,10,10,44.00,23.00
2023,11,8,10,10,46.00,23.00
2023,11,8,10,10,48.00,23.00
2023,11,8,10,10,50.00,23.00
2023,11,8,10,10,53.00,23.00
2023,11,8,10,10,55.00,23.00
2023,11,8,10,10,57.00,23.00
2023,11,8,10,10,59.00,23.00
2023,11,8,10,11,2.00,23.00
2023,11,8,10,11,4.00,23.00
2023,11,8,10,11,6.00,23.00
2023,11,8,10,11,9.00,23.00
2023,11,8,10,11,11.00,23.00
2023,11,8,10,11,13.00,23.00
2023,11,8,10,11,15.00,23.00
2023,11,8,10,11,18.00,23.00
2023,11,8,10,11,20.00,23.00
2023,11,8,10,11,22.00,23.00
2023,11,8,10,11,24.00,23.00
2023,11,8,10,11,27.00,23.00
2023,11,8,10,11,29.00,23.00
2023,11,8,10,11,31.00,23.00
2023,11,8,10,11,33.00,23.00
2023,11,8,10,11,36.00,23.00
2023,11,8,10,11,38.00,23.00
2023,11,8,10,11,40.00,23.00
2023,11,8,10,11,43.00,23.00
2023,11,8,10,11,45.00,23.00
2023,11,8,10,11,47.00,23.00
2023,11,8,10,11,49.00,23.00
2023,11,8,10,11,52.00,23.00
2023,11,8,10,11,54.00,23.00
2023,11,8,10,11,56.00,23.00
2023,11,8,10,11,58.00,23.00
2023,11,8,10,12,1.00,23.00
2023,11,8,10,12,3.00,23.00
2023,11,8,10,12,5.00,23.00
2023,11,8,10,12,7.00,23.00
2023,11,8,10,12,10.00,23.00
2023,11,8,10,12,12.00,23.00
2023,11,8,10,12,14.00,23.00
2023,11,8,10,12,17.00,23.00
2023,11,8,10,12,19.00,23.00
2023,11,8,10,12,21.00,23.00
2023,11,8,10,12,23.00,23.00
2023,11,8,10,12,26.00,23.00
2023,11,8,10,12,28.00,23.00
2023,11,8,10,12,30.00,23.00
2023,11,8,10,12,32.00,23.00
2023,11,8,10,12,35.00,23.00
2023,11,8,10,12,37.00,23.00
2023,11,8,10,12,39.00,23.00
2023,11,8,10,12,42.00,23.00
2023,11,8,10,12,44.00,23.00
2023,11,8,10,12,46.00,23.00
2023,11,8,10,12,48.00,23.00
2023,11,8,10,12,51.00,23.00
2023,11,8,10,12,53.00,23.00
2023,11,8,10,12,55.00,23.00
2023,11,8,10,12,57.00,23.00
2023,11,8,10,13,0.00,23.00
2023,11,8,10,13,2.00,23.00
2023,11,8,10,13,4.00,23.00
2023,11,8,10,13,7.00,23.00
2023,11,8,10,13,9.00,23.00
2023,11,8,10,13,11.00,23.00
2023,11,8,10,13,13.00,23.00
2023,11,8,10,13,16.00,23.00
2023,11,8,10,13,18.00,23.00
2023,11,8,10,13,20.00,23.00
2023,11,8,10,13,22.00,23.00
2023,11,8,10,13,25.00,23.00
2023,11,8,10,13,27.00,23.00
2023,11,8,10,13,29.00,23.00
2023,11,8,10,13,31.00,23.00
2023,11,8,10,13,34.00,23.00
2023,11,8,10,13,36.00,23.00
2023,11,8,10,13,38.00,23.00
2023,11,8,10,13,41.00,23.00
2023,11,8,10,13,43.00,23.00
2023,11,8,10,13,45.00,23.00
2023,11,8,10,13,47.00,23.00
2023,11,8,10,13,50.00,23.00
2023,11,8,10,13,52.00,23.00
2023,11,8,10,13,54.00,23.00
2023,11,8,10,13,56.00,23.00
2023,11,8,10,13,59.00,23.00
2023,11,8,10,14,1.00,23.00
2023,11,8,10,14,3.00,23.00
2023,11,8,10,14,6.00,23.00
2023,11,8,10,14,8.00,23.00
2023,11,8,10,14,10.00,23.00
2023,11,8,10,14,12.00,23.00
2023,11,8,10,14,15.00,23.00
2023,11,8,10,14,17.00,23.00
2023,11,8,10,14,19.00,23.00
2023,11,8,10,14,21.00,23.00
2023,11,8,10,14,24.00,23.00
2023,11,8,10,14,26.00,23.00
2023,11,8,10,14,28.00,23.00
2023,11,8,10,14,30.00,23.00
2023,11,8,10,14,33.00,23.00
2023,11,8,10,14,35.00,23.00
2023,11,8,10,14,37.00,23.00
2023,11,8,10,14,40.00,23.00
2023,11,8,10,14,42.00,23.00
2023,11,8,10,14,44.00,23.00
2023,11,8,10,14,46.00,23.00
2023,11,8,10,14,49.00,23.00
2023,11,8,10,14,51.00,23.00
2023,11,8,10,14,53.00,23.00
2023,11,8,10,14,55.00,23.00
2023,11,8,10,14,58.00,23.00
2023,11,8,10,15,0.00,23.00
2023,11,8,10,15,2.00,23.00
2023,11,8,10,15,5.00,23.00
2023,11,8,10,15,7.00,23.00
2023,11,8,10,15,9.00,23.00
2023,11,8,10,15,11.00,23.00
2023,11,8,10,15,14.00,23.00
2023,11,8,10,15,16.00,23.00
2023,11,8,10,15,18.00,23.00
2023,11,8,10,15,20.00,23.00
2023,11,8,10,15,23.00,23.00
2023,11,8,10,15,25.00,23.00
2023,11,8,10,15,27.00,23.00
2023,11,8,10,15,29.00,23.00
2023,11,8,10,15,32.00,23.00
2023,11,8,10,15,34.00,23.00
2023,11,8,10,15,36.00,23.00
2023,11,8,10,15,39.00,23.00
2023,11,8,10,15,41.00,23.00
2023,11,8,10,15,43.00,23.00
2023,11,8,10,15,45.00,23.00
2023,11,8,10,15,48.00,23.00
2023,11,8,10,15,50.00,23.00
2023,11,8,10,15,52.00,23.00
2023,11,8,10,15,54.00,23.00
2023,11,8,10,15,57.00,23.00
2023,11,8,10,15,59.00,23.00
2023,11,8,10,16,1.00,23.00
2023,11,8,10,16,4.00,23.00
2023,11,8,10,16,6.00,23.00
2023,11,8,10,16,8.00,23.00
2023,11,8,10,16,10.00,23.00
2023,11,8,10,16,13.00,23.00
2023,11,8,10,16,15.00,23.00
2023,11,8,10,16,17.00,23.00
2023,11,8,10,16,19.00,23.00
2023,11,8,10,16,22.00,23.00
2023,11,8,10,16,24.00,23.00
2023,11,8,10,16,26.00,23.00
2023,11,8,10,16,28.00,23.00
2023,11,8,10,16,31.00,23.00
